"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:44:05,FALSE,NA,"1052268964389240838",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GotBS4",100,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:43:53,FALSE,NA,"1052268911779971072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cag_rodri",100,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:42:57,FALSE,NA,"1052268675544301568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EsElChejo",100,TRUE,FALSE,NA,NA
"INFORMACI<U+00D3>N IMPORTANTE #Tr<U+00E1>ficoGT

PMT de Villa Nueva informa que a partir de las 10:00 am. de este martes inician<U+2026> https://t.co/WjxiYP53ZZ",FALSE,0,NA,2018-10-16 18:42:36,TRUE,NA,"1052268590785748993",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","41Noticias",0,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:42:08,FALSE,NA,"1052268469763358722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StraVenadita",100,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:41:34,FALSE,NA,"1052268327828168704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vinicioramirez",100,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:41:28,FALSE,NA,"1052268305409441792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wenceslao_roy",100,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | <U+00A1>Tome nota! Cerrar<U+00E1>n el paso en el puente belice hoy en la noche, informa @amilcarmontejo. https://t.co/1EGa<U+2026>",FALSE,0,NA,2018-10-16 18:40:00,FALSE,NA,"1052267934561787904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","richas_1310",4,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | <U+00A1>Tome nota! Cerrar<U+00E1>n el paso en el puente belice hoy en la noche, informa @amilcarmontejo. https://t.co/1EGa<U+2026>",FALSE,0,NA,2018-10-16 18:39:19,FALSE,NA,"1052267763174117379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MariaJoseOrL",4,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:39:19,FALSE,NA,"1052267761517428737",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elmer_Pons",100,TRUE,FALSE,NA,NA
"#Tr<U+00E1>ficoGT | <U+00A1>Tome nota! Cerrar<U+00E1>n el paso en el puente belice hoy en la noche, informa @amilcarmontejo. https://t.co/1EGaN0fDqZ",FALSE,7,NA,2018-10-16 18:38:54,FALSE,NA,"1052267657163096064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",4,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:38:01,FALSE,NA,"1052267434713976833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shaide1306",100,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 18:37:58,FALSE,NA,"1052267422860890112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlessandraReyna",11,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:37:12,FALSE,NA,"1052267229088243712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Zeo12",100,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:37:08,FALSE,NA,"1052267213737127936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","less_rodri",100,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:36:36,FALSE,NA,"1052267077774573569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LigiaSalazar15",100,TRUE,FALSE,NA,NA
"RT @amilcarmontejo: <U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido, por<U+2026>",FALSE,0,NA,2018-10-16 18:36:19,FALSE,NA,"1052267006303584261",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShenyChapas",100,TRUE,FALSE,NA,NA
"<U+00A1>Hoy! se cierra puente Belice durante tres horas.

Vehiculos livianos ser<U+00E1>n desviados y transporte pesado detenido,<U+2026> https://t.co/ee8J6kSbnz",FALSE,76,NA,2018-10-16 18:36:01,TRUE,NA,"1052266931716313091",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",100,FALSE,FALSE,NA,NA
"@B76797760 @corazonmaya @StateDept @JuanOrlandoH Y para ajuste de males, en Guatema<U+00F1>a se fragua la secuela al fraude de Blanco.",FALSE,3,"B76797760",2018-10-16 18:32:38,FALSE,"1052258099137052673","1052266081258270720","1041329931043561472","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",1,FALSE,FALSE,NA,NA
"RT @B76797760: @corazonmaya @traficogt @StateDept @JuanOrlandoH Ese es el costo del fraude electoral en Honduras.avalado por el gobierno gr<U+2026>",FALSE,0,NA,2018-10-16 18:31:51,FALSE,NA,"1052265885119868928",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",2,TRUE,FALSE,NA,NA
"Cada pueblo tiene el gobierno que se merece.
RT @lahoragt: #OpinionLH ""El gobierno est<U+00E1> (cont) https://t.co/HEYuHzUsvL",FALSE,0,NA,2018-10-16 18:27:58,FALSE,NA,"1052264907100565504",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",0,FALSE,FALSE,NA,NA
"RT @alba_keneth: #AlertaAlbaKeneth<U+26A0> | Linsy Stivalys Galicia Gualip, de 13 a<U+00F1>os de edad. Desapareci<U+00F3> el 15 de Octubre  de 2018, en La Atl<U+00E1>n<U+2026>",FALSE,0,NA,2018-10-16 18:23:25,FALSE,NA,"1052263763150135296",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","traficogt",48,TRUE,FALSE,NA,NA
"RT @pabloaleman1502: @traficogt @EmisorasUnidas @amilcarmontejo @Noti7Guatemala @TN23NOTICIAS @T13Noticias manifestantes en ruta Interameri<U+2026>",FALSE,0,NA,2018-10-16 18:11:21,FALSE,NA,"1052260723945017349",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","L3sS_",6,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 18:05:20,FALSE,NA,"1052259212644954113",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juancarloslobo6",11,TRUE,FALSE,NA,NA
"RT @PampichiNews: Carril reversible habilitado hacia el sur sobre el carril izquierdo a la ciudad #Precaucion #Tr<U+00E1>ficoGT servicios p<U+00FA>blicos<U+2026>",FALSE,0,NA,2018-10-16 18:05:18,FALSE,NA,"1052259202461257728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elbekgt",2,TRUE,FALSE,NA,NA
"@corazonmaya @traficogt @StateDept @JuanOrlandoH Ese es el costo del fraude electoral en Honduras.avalado por el go<U+2026> https://t.co/Ixspw2nOqK",FALSE,14,"corazonmaya",2018-10-16 18:00:55,TRUE,"1052027815510589440","1052258099137052673","27169683","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","B76797760",2,FALSE,FALSE,NA,NA
"RT @PlanaInfo_GT: TOME NOTA: Cami<U+00F3>n con desperfectos mec<U+00E1>nicos bloquea parcialmente el crucero sobre Avenida Petapa y 12 calle zona 12. #Tr<U+2026>",FALSE,0,NA,2018-10-16 17:59:52,FALSE,NA,"1052257833117515776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luis_Ixcot",2,TRUE,FALSE,NA,NA
"TOME NOTA: Cami<U+00F3>n con desperfectos mec<U+00E1>nicos bloquea parcialmente el crucero sobre Avenida Petapa y 12 calle zona 1<U+2026> https://t.co/v73qpFd9Sm",FALSE,0,NA,2018-10-16 17:59:39,TRUE,NA,"1052257780537729024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PlanaInfo_GT",2,FALSE,FALSE,NA,NA
"RT @amilcarmontejo: #ManifestacionGT permanece en 6 avenida 4 calle #TransitoGT zona 1, frente a Casa del Presidente.

Seguridad nacional m<U+2026>",FALSE,0,NA,2018-10-16 17:58:57,FALSE,NA,"1052257604104261632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","frida585",5,TRUE,FALSE,NA,NA
"@pabloaleman1502 @amilcarmontejo @traficogt @EmisorasUnidas @Noti7Guatemala @TN23NOTICIAS @T13Noticias Y para varia<U+2026> https://t.co/PnVnDkBryD",FALSE,0,"pabloaleman1502",2018-10-16 17:58:29,TRUE,"1052243166823206912","1052257487825620994","1131389514","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChinoliLeon",0,FALSE,FALSE,NA,NA
"RT @pabloaleman1502: @traficogt @EmisorasUnidas @amilcarmontejo @Noti7Guatemala @TN23NOTICIAS @T13Noticias manifestantes en ruta Interameri<U+2026>",FALSE,0,NA,2018-10-16 17:55:59,FALSE,NA,"1052256856268263424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isolina_mariza",6,TRUE,FALSE,NA,NA
"RT @pabloaleman1502: @traficogt @EmisorasUnidas @amilcarmontejo @Noti7Guatemala @TN23NOTICIAS @T13Noticias manifestantes en ruta Interameri<U+2026>",FALSE,0,NA,2018-10-16 17:54:05,FALSE,NA,"1052256379652767745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DashcamGT",6,TRUE,FALSE,NA,NA
"RT @PampichiNews: Carril reversible habilitado hacia el sur sobre el carril izquierdo a la ciudad #Precaucion #Tr<U+00E1>ficoGT servicios p<U+00FA>blicos<U+2026>",FALSE,0,NA,2018-10-16 17:53:35,FALSE,NA,"1052256254821847040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","walter2019I",2,TRUE,FALSE,NA,NA
"Carril reversible habilitado hacia el sur sobre el carril izquierdo a la ciudad #Precaucion #Tr<U+00E1>ficoGT servicios p<U+00FA><U+2026> https://t.co/HLfJSO5ruG",FALSE,4,NA,2018-10-16 17:50:09,TRUE,NA,"1052255390216450048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PampichiNews",2,FALSE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Encapuchados de la Facultad de Agronom<U+00ED>a de la Usac podr<U+00ED>an mantener indefinidamente el bloqueo en la Avenid<U+2026>",FALSE,0,NA,2018-10-16 17:49:13,FALSE,NA,"1052255153347280897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","j_vielman",66,TRUE,FALSE,NA,NA
"#Tr<U+00E1>ficoGT | Manifestaci<U+00F3>n en 6ta avenida 4ta calle zona 1, frente a Casa Presidencial. 

Seguridad nacional mantie<U+2026> https://t.co/cY0ADBs4b8",FALSE,5,NA,2018-10-16 17:40:37,TRUE,NA,"1052252990935945216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AztecaNoticiaGT",0,FALSE,FALSE,NA,NA
"#ManifestacionGT permanece en 6 avenida 4 calle #TransitoGT zona 1, frente a Casa del Presidente.

Seguridad nacion<U+2026> https://t.co/CrWy3sHHZA",FALSE,27,NA,2018-10-16 17:20:22,TRUE,NA,"1052247892927410177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",5,FALSE,FALSE,NA,NA
"RT @pabloaleman1502: @traficogt @EmisorasUnidas @amilcarmontejo @Noti7Guatemala @TN23NOTICIAS @T13Noticias manifestantes en ruta Interameri<U+2026>",FALSE,0,NA,2018-10-16 17:18:29,FALSE,NA,"1052247418882777088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",6,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en horario de<U+2026>",FALSE,0,NA,2018-10-16 17:11:17,FALSE,NA,"1052245609669951489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RafaelAE1967",14,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | La reciente construcci<U+00F3>n de bordes en la ruta Interamericana no permite a transe<U+00FA>ntes cruzar la ruta, por lo<U+2026>",FALSE,0,NA,2018-10-16 17:06:48,FALSE,NA,"1052244479732793344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cardol09",6,TRUE,FALSE,NA,NA
"@traficogt @EmisorasUnidas @amilcarmontejo @Noti7Guatemala @TN23NOTICIAS @T13Noticias manifestantes en ruta Interam<U+2026> https://t.co/vSjCcEroHb",FALSE,14,"traficogt",2018-10-16 17:01:35,TRUE,NA,"1052243166823206912","93938886","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pabloaleman1502",6,FALSE,FALSE,"-90.92180265","14.63353383"
"Hoy cierran el puente Belice! A las 11pm, no se les olvide. 

@WazeGT @traficogt 

#PuenteBelice #puente #belice<U+2026> https://t.co/XCs3t6YgzZ",FALSE,2,NA,2018-10-16 16:57:19,TRUE,NA,"1052242093865914368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TakitoPerez21",1,FALSE,FALSE,NA,NA
"@erick_choc @mhbdev @amilcarmontejo @traficogt Mi estimado, este espacio es para que usted y yo hagamos catarsis na<U+2026> https://t.co/Qeev8Jkcik",FALSE,1,"erick_choc",2018-10-16 16:49:44,TRUE,"1052238245520691200","1052240186627776513","361449613","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LpezAracely",0,FALSE,FALSE,NA,NA
"@LpezAracely @mhbdev @amilcarmontejo @traficogt Es una locura que quieran quitar ese arriate... Eso evitar<U+00ED>a accide<U+2026> https://t.co/oviNPErxbE",FALSE,1,"LpezAracely",2018-10-16 16:42:02,TRUE,"1052202376394956800","1052238245520691200","525532907","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","erick_choc",0,FALSE,FALSE,NA,NA
"#TraficoGT Tr<U+00E1>iler varado por fallas mec<U+00E1>nicas en el kil<U+00F3>metro 90 de la ruta al Atl<U+00E1>ntico direcci<U+00F3>n sur, obstruye e<U+2026> https://t.co/mOp0ue8uR5",FALSE,0,NA,2018-10-16 16:40:18,TRUE,NA,"1052237810621657088",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","CRN_Noticias",0,FALSE,FALSE,NA,NA
"RT @PampichiNews: #ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en horario de<U+2026>",FALSE,0,NA,2018-10-16 16:04:55,FALSE,NA,"1052228906785353730",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","walter2019I",14,TRUE,FALSE,NA,NA
"@traficogt @RadioPuntoGT muy cierto... <U+0001F44D><U+0001F44D>",FALSE,0,"traficogt",2018-10-16 15:58:32,FALSE,"1052195249957851136","1052227299632979968","93938886","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marloa14",0,FALSE,FALSE,NA,NA
"RT @erick_choc: @amilcarmontejo @traficogt acaban de bloquear carretera interamericana hac<U+00ED>a occidente a la altura de intersecci<U+00F3>n Ruta 14<U+2026>",FALSE,0,NA,2018-10-16 15:55:09,FALSE,NA,"1052226449388818432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ernisosa",7,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en horario de<U+2026>",FALSE,0,NA,2018-10-16 15:52:01,FALSE,NA,"1052225660045983744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DIGITALNEWS2O16",14,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Encapuchados de la Facultad de Agronom<U+00ED>a de la Usac podr<U+00ED>an mantener indefinidamente el bloqueo en la Avenid<U+2026>",FALSE,0,NA,2018-10-16 15:49:02,FALSE,NA,"1052224908418314241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palacios_paty",66,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en horario de<U+2026>",FALSE,0,NA,2018-10-16 15:48:40,FALSE,NA,"1052224818802610177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","armeriacombat",14,TRUE,FALSE,NA,NA
"Pobres chatos, seg<U+00FA>n ellos se ven bien malotes estrenando una moto Italika, y con casco de Masesa. <U+0001F602><U+0001F602><U+0001F602>

#tr<U+00E1>ficoGT https://t.co/Er8OTV6CXu",FALSE,0,NA,2018-10-16 15:44:41,FALSE,NA,"1052223816401920001",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","unGeekChapin",0,FALSE,FALSE,NA,NA
"RT @PampichiNews: #ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en horario de<U+2026>",FALSE,0,NA,2018-10-16 15:42:34,FALSE,NA,"1052223280722137088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AcuarianaTotal",14,TRUE,FALSE,NA,NA
"RT @relato_gt: La construcci<U+00F3>n de puentes y t<U+00FA>neles, la idea de @muniguate para beneficiar a los conductores. <U+00BF>Qu<U+00E9> opinas de esta iniciativ<U+2026>",FALSE,0,NA,2018-10-16 15:42:16,FALSE,NA,"1052223206134824961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Piesitos89",3,TRUE,FALSE,NA,NA
"RT @ferdy_jose: ALV... s<U+00ED>nismo MIL ""super comprometidos""... <U+0001F308>@msemillagt @Techo @SOMOSgt @hernandezmack @HelenMackCh @georgesoros @partidou<U+2026>",FALSE,0,NA,2018-10-16 15:39:54,FALSE,NA,"1052222610170249216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ferdy_jose",1,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en horario de<U+2026>",FALSE,0,NA,2018-10-16 15:35:52,FALSE,NA,"1052221594251059206",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LuisGarciaM2",14,TRUE,FALSE,NA,NA
"RT @PampichiNews: #ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en horario de<U+2026>",FALSE,0,NA,2018-10-16 15:33:12,FALSE,NA,"1052220923418423296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PampichiNews",14,TRUE,FALSE,NA,NA
"#ATENCI<U+00D3>N <U+26A0><U+FE0F><U+26A0><U+FE0F><U+26A0><U+FE0F> <U+0001F6AB><U+0001F6A7><U+0001F6D1> #COMPARTIR. #TraficoGT 
HOY martes 16 de octubre iniciaran los trabajos de iluminacion en hora<U+2026> https://t.co/1mOiPaWeJM",FALSE,12,NA,2018-10-16 15:33:01,TRUE,NA,"1052220878384181248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PampichiNews",14,FALSE,FALSE,NA,NA
"<U+00A1>Y tan bien que hab<U+00ED>a empezado el d<U+00ED>a! <U+0001F643><U+0001F643><U+0001F643> Me lleva la gran p... #Tr<U+00E1>ficoGT https://t.co/YnBz0teEDu",FALSE,1,NA,2018-10-16 15:21:30,FALSE,NA,"1052217982103867392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jc_sujuy",0,FALSE,FALSE,NA,NA
"RT @relato_gt: La construcci<U+00F3>n de puentes y t<U+00FA>neles, la idea de @muniguate para beneficiar a los conductores. <U+00BF>Qu<U+00E9> opinas de esta iniciativ<U+2026>",FALSE,0,NA,2018-10-16 15:08:27,FALSE,NA,"1052214697557221377",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juanMor96187844",3,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Ante el bloqueo, como medida de presi<U+00F3>n por parte de vecinos, ya se trabaja para habilitar paso a transe<U+00FA>nte<U+2026>",FALSE,0,NA,2018-10-16 14:58:13,FALSE,NA,"1052212119855386625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Franrock182",2,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | Bloqueo en el km 49 de ruta Interamericana. Vecinos de El Tejar, Chimaltenango, muestran inconformidad ya qu<U+2026>",FALSE,0,NA,2018-10-16 14:57:08,FALSE,NA,"1052211850400673792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Franrock182",11,TRUE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 14:53:51,FALSE,NA,"1052211021023195137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eacuezzi",12,TRUE,FALSE,NA,NA
"RT @prensa_libre: #Tr<U+00E1>ficoGT | La reciente construcci<U+00F3>n de bordes en la ruta Interamericana no permite a transe<U+00FA>ntes cruzar la ruta, por lo<U+2026>",FALSE,0,NA,2018-10-16 14:53:38,FALSE,NA,"1052210966514098177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Franrock182",6,TRUE,FALSE,NA,NA
"@soy_502 @traficogt Y as<U+00ED> se mantiene... el #PactoDeCorruptos ... que siga el #Hueveo ... <U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC><U+0001F44E><U+0001F3FC>",FALSE,0,"soy_502",2018-10-16 14:52:04,FALSE,"1052155190613299200","1052210573428043776","1687984068","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlfaGolf00",0,FALSE,FALSE,NA,NA
"@Provial qu<U+00E9> sucede en km 49 CA-1 Occidente? Caos hasta Chimaltenango que ni hacia Antigua se puede salir por RN-14<U+2026> https://t.co/79XiX6v1Kn",FALSE,0,"Provial",2018-10-16 14:43:43,TRUE,NA,"1052208473038118913","262796563","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hagonzalezxoyon",0,FALSE,FALSE,NA,NA
"RT @ByronSimilox: @traficogt parado a la altura de San Miguel, km 49. Interamericana. https://t.co/Nh14kXCUd5",FALSE,0,NA,2018-10-16 14:43:35,FALSE,NA,"1052208439659831296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabbii_estrada",12,TRUE,FALSE,NA,NA
